timestamp,agent.name,rule.description,rule.level,rule.id
"Jun 10, 2025 @ 20:56:15.049","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 10, 2025 @ 20:56:15.034","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 10, 2025 @ 20:56:15.020","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 10, 2025 @ 20:56:15.001","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:56:14.987","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:56:14.971","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"Jun 10, 2025 @ 20:56:14.954","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:56:14.939","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:56:14.922","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:56:14.909","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:56:14.893","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:56:14.879","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:56:14.860","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:56:14.845","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:56:14.829","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:56:14.814","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:56:14.798","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:56:14.783","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:56:14.767","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:56:14.752","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:56:14.735","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:56:14.724","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:56:14.688","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:56:14.674","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:56:14.658","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:56:14.642","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:56:14.627","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Defender SmartScreen","5","61603"
"Jun 10, 2025 @ 20:56:14.610","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"Jun 10, 2025 @ 20:56:14.596","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"Jun 10, 2025 @ 20:56:14.579","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:56:14.564","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:56:14.547","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:56:14.531","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:56:14.516","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:56:14.508","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:56:14.051","DESKTOP-O7P9I53","Name resolution for the name wpad timed out","5","61109"
"Jun 10, 2025 @ 20:37:43.845","DESKTOP-O7P9I53","Sysmon - Event 3: Network connection to 52.123.129.14:443 by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDriveStandaloneUpdater.exe","5","61605"
"Jun 10, 2025 @ 20:37:43.844","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"Jun 10, 2025 @ 20:37:42.832","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"Jun 10, 2025 @ 20:37:37.634","DESKTOP-O7P9I53","Service startup type was changed","3","61104"
"Jun 10, 2025 @ 20:37:37.572","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 10, 2025 @ 20:37:37.480","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Standalone Updater","5","61603"
"Jun 10, 2025 @ 20:37:02.169","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:37:02.128","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:36:02.173","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:36:02.131","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:35:02.135","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:35:02.134","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:34:39.937","DESKTOP-O7P9I53","Service startup type was changed","3","61104"
"Jun 10, 2025 @ 20:34:02.172","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:34:02.129","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:33:02.164","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:33:02.122","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:32:25.165","DESKTOP-O7P9I53","New Windows Service Created","5","61138"
"Jun 10, 2025 @ 20:32:25.072","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\vzwmfykm\\ImagePath by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 10, 2025 @ 20:32:25.068","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\vzwmfykm\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 10, 2025 @ 20:32:25.026","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Security Health Host","5","61603"
"Jun 10, 2025 @ 20:32:21.778","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\AppCompatFlags\\Compatibility Assistant\\Store\\C:\\Users\\admin\\Downloads\\mimikatz_trunk\\x64\\mimikatz.exe by C:\\Windows\\system32\\svchost.exe","5","61615"
"Jun 10, 2025 @ 20:32:20.669","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation mimikatz for Windows","5","61603"
"Jun 10, 2025 @ 20:32:20.070","DESKTOP-O7P9I53","Service startup type was changed","3","61104"
"Jun 10, 2025 @ 20:32:20.007","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 10, 2025 @ 20:32:18.995","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Consent UI for administrative applications","5","61603"
"Jun 10, 2025 @ 20:32:14.146","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Security Health Host","5","61603"
"Jun 10, 2025 @ 20:32:12.868","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation mimikatz for Windows","5","61603"
"Jun 10, 2025 @ 20:32:11.042","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\WdNisDrv\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 10, 2025 @ 20:32:11.041","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\Real-Time Protection\\DisableRealtimeMonitoring by C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.25040.2-0\\MsMpEng.exe","5","61615"
"Jun 10, 2025 @ 20:32:11.029","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Security Health Host","5","61603"
"Jun 10, 2025 @ 20:32:08.989","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Consent UI for administrative applications","5","61603"
"Jun 10, 2025 @ 20:32:02.126","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:32:02.126","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:31:56.535","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 10, 2025 @ 20:31:56.526","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 10, 2025 @ 20:31:55.920","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Defender SmartScreen","5","61603"
"Jun 10, 2025 @ 20:31:55.915","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Security Health Host","5","61603"
"Jun 10, 2025 @ 20:31:52.271","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Security Health Host","5","61603"
"Jun 10, 2025 @ 20:31:48.393","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows host process (Rundll32)","5","61603"
"Jun 10, 2025 @ 20:31:44.087","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Shell Extensions\\Cached\\{FFE2A43C-56B9-4BF5-9A79-CC6D4285608A} {000214E4-0000-0000-C000-000000000046} 0xFFFF by C:\\Windows\\Explorer.EXE","5","61615"
"Jun 10, 2025 @ 20:31:44.086","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Shell Extensions\\Cached\\{7AD84985-87B4-4A16-BE58-8B72A5B390F7} {000214E4-0000-0000-C000-000000000046} 0xFFFF by C:\\Windows\\Explorer.EXE","5","61615"
"Jun 10, 2025 @ 20:31:42.099","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Shell Extensions\\Cached\\{3F30C968-480A-4C6C-862D-EFC0897BB84B} {BB2E617C-0920-11D1-9A0B-00C04FC2D6C1} 0xFFFF by C:\\Windows\\Explorer.EXE","5","61615"
"Jun 10, 2025 @ 20:31:35.684","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft OneDriveFile Co-Authoring Executable","5","61603"
"Jun 10, 2025 @ 20:31:02.138","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:31:02.097","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:30:34.455","DESKTOP-O7P9I53","Software protection service scheduled successfully.","3","60642"
"Jun 10, 2025 @ 20:30:13.205","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 10, 2025 @ 20:30:12.971","DESKTOP-O7P9I53","System time changed","5","60132"
"Jun 10, 2025 @ 20:30:12.954","DESKTOP-O7P9I53","Name resolution for the name wpad timed out","5","61109"
"Jun 10, 2025 @ 20:30:12.688","DESKTOP-O7P9I53","License activation (slui.exe) failed.","5","60646"
"Jun 10, 2025 @ 20:30:08.574","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"Jun 10, 2025 @ 20:30:08.534","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Activation Client","5","61603"
"Jun 10, 2025 @ 20:30:08.503","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"Jun 10, 2025 @ 20:30:08.503","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Problem Reporting","5","61603"
"Jun 10, 2025 @ 20:30:08.471","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"Jun 10, 2025 @ 20:30:08.470","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"Jun 10, 2025 @ 20:30:08.441","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\NetworkList\\Profiles\\{B9D63F97-E4DD-48BB-95DF-8CA7C141AEB2}\\DateLastConnected by C:\\Windows\\System32\\svchost.exe","5","61615"
"Jun 10, 2025 @ 20:30:08.441","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:30:08.409","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"Jun 10, 2025 @ 20:30:08.409","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:30:08.377","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Location Notification","5","61603"
"Jun 10, 2025 @ 20:30:08.377","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"Jun 10, 2025 @ 20:30:08.363","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge Update","5","61603"
"Jun 10, 2025 @ 20:09:03.259","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:09:03.217","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:08:11.561","DESKTOP-O7P9I53","Software protection service scheduled successfully.","3","60642"
"Jun 10, 2025 @ 20:08:03.235","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:08:03.194","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:07:42.056","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"Jun 10, 2025 @ 20:07:28.470","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Modules Installer Worker","5","61603"
"Jun 10, 2025 @ 20:07:28.458","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Modules Installer","5","61603"
"Jun 10, 2025 @ 20:07:28.457","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"Jun 10, 2025 @ 20:07:27.523","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 10, 2025 @ 20:07:24.674","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 10, 2025 @ 20:07:19.789","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"Jun 10, 2025 @ 20:07:19.473","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 10, 2025 @ 20:07:18.364","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation MoUSO Core Worker Process","5","61603"
"Jun 10, 2025 @ 20:07:18.347","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation UsoClient","5","61603"
"Jun 10, 2025 @ 20:07:18.333","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"Jun 10, 2025 @ 20:07:03.248","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:07:03.206","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:06:03.235","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:06:03.194","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:05:03.218","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:05:03.176","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:04:03.201","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:04:03.160","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:03:45.059","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"Jun 10, 2025 @ 20:03:30.193","DESKTOP-O7P9I53","Service startup type was changed","3","61104"
"Jun 10, 2025 @ 20:03:28.568","DESKTOP-O7P9I53","Software protection service scheduled successfully.","3","60642"
"Jun 10, 2025 @ 20:03:15.677","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"Jun 10, 2025 @ 20:03:03.142","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Defender SmartScreen","5","61603"
"Jun 10, 2025 @ 20:03:03.112","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:03:03.111","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:03:03.098","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"Jun 10, 2025 @ 20:02:57.901","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Malware Protection Command Line Utility","5","61603"
"Jun 10, 2025 @ 20:02:57.901","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Malware Protection Command Line Utility","5","61603"
"Jun 10, 2025 @ 20:02:51.756","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft OneDriveFile Co-Authoring Executable","5","61603"
"Jun 10, 2025 @ 20:02:28.519","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation OneDriveLauncher","5","61603"
"Jun 10, 2025 @ 20:02:03.186","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:02:03.145","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:01:35.130","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{af88751a-7477-b769-0b3b-d63f003bb571}\\Root\\InventoryApplicationFile\\microsoft.sharep|496d0caf14f26878\\LinkDate by C:\\Windows\\System32\\svchost.exe","5","61615"
"Jun 10, 2025 @ 20:01:35.130","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{af88751a-7477-b769-0b3b-d63f003bb571}\\Root\\InventoryApplicationFile\\microsoft.sharep|496d0caf14f26878\\BinProductVersion by C:\\Windows\\System32\\svchost.exe","5","61615"
"Jun 10, 2025 @ 20:01:35.100","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{af88751a-7477-b769-0b3b-d63f003bb571}\\Root\\InventoryApplicationFile\\microsoft.sharep|496d0caf14f26878\\LowerCaseLongPath by C:\\Windows\\System32\\svchost.exe","5","61615"
"Jun 10, 2025 @ 20:01:35.100","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{af88751a-7477-b769-0b3b-d63f003bb571}\\Root\\InventoryApplicationFile\\microsoft.sharep|496d0caf14f26878\\Publisher by C:\\Windows\\System32\\svchost.exe","5","61615"
"Jun 10, 2025 @ 20:01:25.942","DESKTOP-O7P9I53","Sysmon - Event 3: Network connection to 23.38.59.250:80 by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\25.091.0512.0001\\Microsoft.SharePoint.exe","5","61605"
"Jun 10, 2025 @ 20:01:25.902","DESKTOP-O7P9I53","Sysmon - Event 3: Network connection to 51.132.193.104:443 by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\25.091.0512.0001\\Microsoft.SharePoint.exe","5","61605"
"Jun 10, 2025 @ 20:01:24.789","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\mssharepointclient\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\25.091.0512.0001\\Microsoft.SharePoint.exe","5","61615"
"Jun 10, 2025 @ 20:01:23.763","DESKTOP-O7P9I53","Sysmon - Event 3: Network connection to 52.123.128.14:443 by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDriveStandaloneUpdater.exe","5","61605"
"Jun 10, 2025 @ 20:01:23.722","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"Jun 10, 2025 @ 20:01:22.756","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft SharePoint","5","61603"
"Jun 10, 2025 @ 20:01:22.722","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"Jun 10, 2025 @ 20:01:17.513","DESKTOP-O7P9I53","Service startup type was changed","3","61104"
"Jun 10, 2025 @ 20:01:17.154","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 10, 2025 @ 20:01:17.105","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 10, 2025 @ 20:01:17.078","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 10, 2025 @ 20:01:17.069","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Standalone Updater","5","61603"
"Jun 10, 2025 @ 20:01:17.027","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Service Control Manager Configuration Tool","5","61603"
"Jun 10, 2025 @ 20:01:17.013","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"Jun 10, 2025 @ 20:01:03.194","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:01:03.153","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 20:00:03.172","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 20:00:03.131","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 19:59:52.149","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Location Notification","5","61603"
"Jun 10, 2025 @ 19:59:03.183","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 19:59:03.141","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 19:58:04.598","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"Jun 10, 2025 @ 19:58:03.112","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 19:58:03.112","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 19:57:51.754","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Explorer\\FileExts\\.exe\\OpenWithProgids\\exefile by C:\\Windows\\Explorer.EXE","5","61615"
"Jun 10, 2025 @ 19:57:28.512","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 10, 2025 @ 19:57:28.450","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Service Control Manager Configuration Tool","5","61603"
"Jun 10, 2025 @ 19:57:28.449","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"Jun 10, 2025 @ 19:57:17.499","DESKTOP-O7P9I53","Windows System error event","5","61102"
"Jun 10, 2025 @ 19:57:17.309","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Location Notification","5","61603"
"Jun 10, 2025 @ 19:57:17.308","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"Jun 10, 2025 @ 19:57:03.153","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"Jun 10, 2025 @ 19:57:03.113","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"Jun 10, 2025 @ 19:56:56.284","DESKTOP-O7P9I53","Service startup type was changed","3","61104"
"Jun 10, 2025 @ 19:56:40.091","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Wbem\\PROVIDERS\\Performance\\Performance Refresh by \\\\?\\C:\\Windows\\system32\\wbem\\WMIADAP.EXE","5","61615"
"Jun 10, 2025 @ 19:56:40.091","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Wbem\\PROVIDERS\\Performance\\Performance Refreshed by \\\\?\\C:\\Windows\\system32\\wbem\\WMIADAP.EXE","5","61615"
"Jun 10, 2025 @ 19:56:40.060","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Wbem\\WDM\\DREDGE\\C:\\Windows\\System32\\drivers\\monitor.sys[MonitorWMI] by \\\\?\\C:\\Windows\\system32\\wbem\\WMIADAP.EXE","5","61615"
"Jun 10, 2025 @ 19:56:40.060","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Wbem\\WDM\\DREDGE\\C:\\Windows\\System32\\Drivers\\portcls.SYS[PortclsMof] by \\\\?\\C:\\Windows\\system32\\wbem\\WMIADAP.EXE","5","61615"
"Jun 10, 2025 @ 19:56:40.031","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Wbem\\WDM\\DREDGE\\C:\\Windows\\System32\\drivers\\en-US\\mssmbios.sys.mui[MofResource] by \\\\?\\C:\\Windows\\system32\\wbem\\WMIADAP.EXE","5","61615"
